ID	Education	Income	Recency	MntWines	MntFruits	MntMeatProducts	MntFishProducts	MntSweetProducts	MntGoldProds	NumDealsPurchases	NumWebPurchases	NumCatalogPurchases	NumStorePurchases	NumWebVisitsMonth	Response	Complain	Country	Customer_Age	Customer_Enrollment_Days	Marital_Status_Mapped	Family_Size	MntTotal	TotalPurchases	Num_Accepted	Campaign_Engagement	Cluster	Cluster Category
4037	Graduation	31859.0	77	3	1	3	8	0	5	1	1	0	2	7	0	0	Saudi Arabia	48	4141	1	2	20	4	0	Not Engaged	0	Cluster 1
6932	PhD	93027.0	77	1285	42	716	55	0	21	0	7	10	5	2	0	0	Spain	83	4203	2	2	2119	22	1	Not Engaged	2	Cluster 3
10159	Graduation	58710.0	77	440	81	368	0	122	174	6	11	5	9	6	0	0	Australia	54	4216	1	2	1185	31	0	Not Engaged	1	Cluster 2
1177	Master	49618.0	77	80	3	26	4	2	14	4	3	1	3	7	0	0	Spain	58	4280	2	4	129	11	0	Not Engaged	0	Cluster 1
9426	Master	58308.0	77	691	0	69	10	0	130	4	2	6	3	8	0	0	Spain	60	4294	1	2	900	15	0	Not Engaged	1	Cluster 2
10637	Graduation	40800.0	77	24	0	27	8	30	10	2	3	0	3	7	0	1	Spain	60	4305	2	5	99	8	0	Not Engaged	0	Cluster 1
10826	Graduation	18690.0	77	6	1	7	23	4	19	1	1	1	2	8	0	0	Spain	65	4309	2	2	60	5	0	Not Engaged	0	Cluster 1
4086	Graduation	18690.0	77	6	1	7	23	4	19	1	1	1	2	8	0	0	Germany	65	4309	2	2	60	5	0	Not Engaged	0	Cluster 1
10304	Graduation	18690.0	77	6	1	7	23	4	19	1	1	1	2	8	0	0	Spain	65	4309	2	2	60	5	0	Not Engaged	0	Cluster 1
7998	Graduation	28087.0	77	53	8	17	13	0	21	3	2	2	2	7	0	0	India	66	4326	2	4	112	9	0	Not Engaged	0	Cluster 1
10992	Graduation	75702.0	77	650	28	353	45	42	30	5	4	6	11	8	0	0	Saudi Arabia	57	4430	2	4	1148	26	0	Not Engaged	1	Cluster 2
6383	PhD	32892.0	78	26	0	15	2	1	2	2	3	0	3	8	0	0	Saudi Arabia	53	3796	2	3	46	8	0	Not Engaged	0	Cluster 1
10536	PhD	32892.0	78	26	0	15	2	1	2	2	3	0	3	8	0	0	Spain	53	3796	2	3	46	8	0	Not Engaged	0	Cluster 1
6036	Master	89120.0	78	1168	92	408	72	129	55	1	5	6	7	1	0	0	Spain	65	3865	2	2	1924	19	1	Not Engaged	2	Cluster 3
11092	Graduation	27116.0	78	12	1	21	2	2	3	2	2	0	3	7	0	0	Saudi Arabia	63	3880	2	4	41	7	0	Not Engaged	0	Cluster 1
538	Graduation	46107.0	78	31	9	27	16	9	33	1	1	1	4	3	0	0	Saudi Arabia	35	3900	1	2	125	7	0	Not Engaged	0	Cluster 1
10022	PhD	54466.0	78	12	0	4	0	0	0	1	1	0	2	5	0	0	Spain	51	3901	1	3	16	4	0	Not Engaged	0	Cluster 1
10157	Graduation	59686.0	78	89	15	89	34	42	5	1	4	1	6	4	0	0	Canada	59	3916	1	2	274	12	0	Not Engaged	0	Cluster 1
3503	Graduation	82460.0	78	255	47	573	52	32	15	1	5	3	6	1	0	0	Saudi Arabia	74	3970	1	1	974	15	0	Not Engaged	2	Cluster 3
146	PhD	76045.0	78	760	53	400	17	93	0	1	4	5	11	2	0	0	Spain	64	3987	1	1	1323	21	1	Not Engaged	2	Cluster 3
5538	Graduation	83829.0	78	897	161	430	186	161	27	0	4	7	6	1	1	0	Spain	49	4025	1	1	1862	17	3	Moderately Engaged	2	Cluster 3
3910	Graduation	83829.0	78	897	161	430	186	161	27	0	4	7	6	1	1	0	Spain	49	4025	1	1	1862	17	3	Moderately Engaged	2	Cluster 3
4227	Master	32889.0	78	28	0	13	4	2	8	3	2	1	3	5	0	0	Spain	56	4057	2	4	55	9	0	Not Engaged	0	Cluster 1
6634	Master	33462.0	78	22	3	18	0	0	11	1	2	0	3	7	0	0	Saudi Arabia	45	4087	1	2	54	6	0	Not Engaged	0	Cluster 1
8916	Graduation	36627.0	78	9	1	5	0	0	1	1	0	0	3	5	0	0	Saudi Arabia	49	4102	1	3	16	4	0	Not Engaged	0	Cluster 1
6460	Graduation	28718.0	78	12	4	6	11	8	16	2	2	0	3	8	0	0	India	42	4112	2	3	57	7	0	Not Engaged	0	Cluster 1
5883	Graduation	77981.0	78	138	120	204	16	126	60	3	7	4	7	5	0	0	Spain	52	4160	2	3	664	21	0	Not Engaged	2	Cluster 3
10091	Graduation	60230.0	78	520	20	367	39	81	40	2	6	3	6	5	0	0	Spain	68	4166	1	2	1067	17	0	Not Engaged	1	Cluster 2
697	Graduation	74918.0	78	972	59	913	25	19	59	1	5	9	6	3	0	0	Spain	55	4235	2	2	2047	21	1	Not Engaged	2	Cluster 3
2607	Graduation	40464.0	78	424	17	118	7	23	41	6	8	2	8	8	0	0	Spain	71	4295	1	2	630	24	0	Not Engaged	1	Cluster 2
8427	Master	64857.0	78	556	14	717	210	0	43	1	7	5	10	4	0	0	Spain	68	4344	1	1	1540	23	0	Not Engaged	2	Cluster 3
217	Master	64857.0	78	556	14	717	210	0	43	1	7	5	10	4	0	0	Canada	68	4344	1	1	1540	23	0	Not Engaged	2	Cluster 3
6202	Graduation	63381.0	78	571	50	142	33	50	159	4	4	5	13	2	0	0	Spain	64	4393	2	3	1005	26	0	Not Engaged	1	Cluster 2
3856	Graduation	63381.0	78	571	50	142	33	50	159	4	4	5	13	2	0	0	Spain	64	4393	2	3	1005	26	0	Not Engaged	1	Cluster 2
10648	2n Cycle	66664.0	78	398	96	447	220	96	32	1	5	7	6	3	0	0	Spain	42	4403	2	2	1289	19	0	Not Engaged	2	Cluster 3
5120	2n Cycle	66664.0	78	398	96	447	220	96	32	1	5	7	6	3	0	0	Saudi Arabia	42	4403	2	2	1289	19	0	Not Engaged	2	Cluster 3
6749	Graduation	86358.0	78	957	47	494	82	47	95	4	5	3	6	8	0	0	Spain	58	4451	1	3	1722	18	0	Not Engaged	2	Cluster 3
1584	Graduation	41443.0	79	171	7	171	25	19	89	6	8	1	5	8	0	0	Saudi Arabia	47	3850	2	3	482	20	0	Not Engaged	1	Cluster 2
9559	PhD	57072.0	79	944	0	60	0	0	30	2	7	5	13	5	0	0	Canada	63	3917	2	3	1034	27	1	Not Engaged	1	Cluster 2
771	Graduation	54178.0	79	135	9	39	4	0	7	1	2	2	5	2	0	0	Germany	57	3920	2	3	194	10	0	Not Engaged	0	Cluster 1
5237	PhD	48767.0	79	28	1	21	3	0	10	3	2	1	3	5	0	0	Australia	74	3940	1	4	63	9	0	Not Engaged	0	Cluster 1
2461	Master	51124.0	79	26	1	11	0	1	4	2	1	0	3	3	0	0	Canada	69	3954	1	3	43	6	0	Not Engaged	0	Cluster 1
5474	Graduation	43020.0	79	45	7	99	4	25	43	3	4	1	4	6	0	0	USA	54	3972	1	2	223	12	0	Not Engaged	0	Cluster 1
2895	Graduation	49980.0	79	104	1	54	13	9	14	2	3	1	5	5	0	0	India	61	4010	1	2	195	11	0	Not Engaged	0	Cluster 1
7972	Graduation	72906.0	79	400	32	519	71	75	54	1	3	4	9	1	0	0	Spain	69	4046	1	1	1151	17	0	Not Engaged	2	Cluster 3
10067	2n Cycle	25176.0	79	4	0	4	0	0	5	1	1	0	2	7	0	0	Germany	48	4084	2	4	13	4	0	Not Engaged	0	Cluster 1
500	Graduation	96876.0	79	908	43	735	40	194	21	1	7	7	9	2	1	0	Spain	47	4088	2	2	1941	24	3	Moderately Engaged	2	Cluster 3
922	2n Cycle	31086.0	79	16	2	11	3	0	16	2	1	1	2	8	0	0	Germany	45	4182	2	4	48	6	1	Not Engaged	0	Cluster 1
2861	Graduation	24072.0	79	9	1	6	3	0	4	1	1	0	2	8	0	0	Spain	41	4200	1	2	23	4	0	Not Engaged	0	Cluster 1
375	Graduation	76773.0	79	516	56	449	86	33	16	1	2	2	11	1	0	0	Spain	70	4250	1	1	1156	16	0	Not Engaged	2	Cluster 3
10936	Graduation	72190.0	79	597	166	597	172	166	249	1	5	6	4	3	0	0	Australia	59	4262	2	2	1947	16	0	Not Engaged	2	Cluster 3
10314	PhD	83837.0	79	847	66	119	86	89	111	1	9	10	5	4	1	0	India	76	4321	2	2	1318	25	2	Moderately Engaged	2	Cluster 3
4240	Graduation	17345.0	79	4	9	16	17	0	12	2	2	1	2	8	0	0	Spain	46	4364	2	3	58	7	0	Not Engaged	0	Cluster 1
2674	Master	75154.0	79	543	10	205	160	143	82	1	6	3	6	3	1	0	USA	66	4424	1	2	1143	16	0	Not Engaged	2	Cluster 3
2563	Basic	28249.0	80	1	9	7	2	14	10	1	2	0	3	6	0	0	India	63	3775	2	2	43	6	0	Not Engaged	0	Cluster 1
8312	Basic	28249.0	80	1	9	7	2	14	10	1	2	0	3	6	0	0	Spain	63	3775	2	2	43	6	0	Not Engaged	0	Cluster 1
6999	Master	69661.0	80	656	16	106	32	16	8	1	7	3	12	3	0	0	India	44	3808	2	2	834	23	0	Not Engaged	1	Cluster 2
7574	PhD	27922.0	80	11	0	13	2	4	11	1	2	0	3	4	0	0	Saudi Arabia	45	3811	2	3	41	6	0	Not Engaged	0	Cluster 1
5223	Master	45903.0	80	33	8	10	2	10	3	2	2	1	3	4	0	0	Saudi Arabia	58	3828	2	3	66	8	0	Not Engaged	0	Cluster 1
2952	Master	36273.0	80	29	3	30	3	2	9	2	3	0	3	6	0	0	Spain	47	3835	1	2	76	8	0	Not Engaged	0	Cluster 1
7683	Master	70777.0	80	554	35	113	0	7	78	3	5	3	12	3	0	0	Spain	56	3885	2	3	787	23	0	Not Engaged	1	Cluster 2
9481	Graduation	17148.0	80	9	9	11	13	10	16	4	3	1	3	8	0	0	Canada	48	3913	2	3	68	11	0	Not Engaged	0	Cluster 1
9907	Master	66476.0	80	742	28	152	25	9	57	2	6	8	10	4	0	0	Germany	55	3968	2	3	1013	26	0	Not Engaged	1	Cluster 2
5454	Master	45057.0	80	37	0	7	3	0	3	1	2	0	3	5	0	0	USA	45	3971	2	3	50	6	0	Not Engaged	0	Cluster 1
3798	Graduation	41120.0	80	24	2	23	0	8	24	3	2	1	3	6	0	0	Spain	56	3996	2	4	81	9	0	Not Engaged	0	Cluster 1
4259	Master	19485.0	80	6	0	4	0	0	0	1	1	0	2	7	0	0	India	38	4039	1	3	10	4	0	Not Engaged	0	Cluster 1
2549	PhD	21840.0	80	17	0	9	0	0	1	1	1	0	3	9	0	0	Spain	41	4104	2	3	27	5	0	Not Engaged	0	Cluster 1
6437	2n Cycle	41473.0	80	21	8	20	15	3	9	1	2	0	3	7	0	0	Spain	39	4136	1	2	76	6	0	Not Engaged	0	Cluster 1
2488	2n Cycle	31395.0	80	23	1	25	0	8	7	4	2	1	3	6	0	0	Spain	68	4224	1	3	64	10	0	Not Engaged	0	Cluster 1
3945	PhD	68117.0	80	618	44	215	0	17	36	2	11	8	4	6	1	0	Spain	77	4237	1	2	930	25	1	Not Engaged	1	Cluster 2
702	2n Cycle	47682.0	80	162	61	83	97	57	61	4	4	3	8	5	0	0	Spain	49	4260	1	2	521	19	0	Not Engaged	1	Cluster 2
9010	Master	83151.0	80	968	147	842	137	42	210	1	5	7	10	2	1	0	Spain	52	4265	2	2	2346	23	3	Moderately Engaged	2	Cluster 3
9710	PhD	58086.0	80	708	7	62	0	0	15	2	11	3	7	8	0	0	Spain	55	4286	1	2	792	23	0	Not Engaged	1	Cluster 2
1509	PhD	84460.0	80	152	27	103	106	54	81	0	9	9	4	5	1	0	Spain	66	4302	2	2	523	22	4	Highly Engaged	2	Cluster 3
9120	Graduation	66565.0	80	747	10	161	65	40	42	4	4	2	9	8	0	0	Spain	62	4332	1	2	1065	19	0	Not Engaged	1	Cluster 2
5252	Graduation	23910.0	80	16	12	18	7	1	13	1	2	0	3	7	0	0	Spain	55	4372	1	2	67	6	0	Not Engaged	0	Cluster 1
5959	Graduation	35893.0	80	158	0	23	0	0	18	6	3	1	5	8	0	0	India	56	4383	1	3	199	15	0	Not Engaged	0	Cluster 1
7441	Graduation	71128.0	80	958	159	447	20	0	31	3	2	10	12	7	0	0	USA	51	4392	1	2	1615	27	0	Not Engaged	2	Cluster 3
4271	2n Cycle	38683.0	80	46	35	69	84	41	66	6	4	1	6	7	0	0	India	35	4394	2	3	341	17	0	Not Engaged	1	Cluster 2
4095	Graduation	37150.0	80	167	37	64	49	34	116	8	4	3	6	7	0	0	USA	53	4417	2	3	467	21	0	Not Engaged	1	Cluster 2
8852	Graduation	61064.0	80	387	126	342	0	45	180	5	8	4	11	6	0	0	Spain	48	4428	2	3	1080	28	0	Not Engaged	1	Cluster 2
7698	PhD	51650.0	81	152	3	22	2	5	7	1	4	1	4	5	0	0	India	48	3810	2	3	191	10	0	Not Engaged	0	Cluster 1
4174	Master	55249.0	81	97	1	19	2	0	11	1	2	1	4	3	0	0	Spain	68	3834	2	3	130	8	0	Not Engaged	0	Cluster 1
3182	PhD	46854.0	81	96	1	79	7	1	79	6	5	1	3	8	1	0	India	51	3851	1	3	263	15	1	Not Engaged	0	Cluster 1
193	Basic	14421.0	81	0	0	2	3	3	8	1	1	0	2	5	0	0	Spain	28	3893	2	2	16	4	1	Not Engaged	0	Cluster 1
5229	PhD	54132.0	81	30	1	8	0	0	3	1	1	0	3	7	0	0	Germany	55	3894	2	3	42	5	0	Not Engaged	0	Cluster 1
5555	Graduation	153924.0	81	1	1	1	1	1	1	0	0	0	0	0	0	0	Spain	49	3903	1	1	6	0	0	Not Engaged	0	Cluster 1
7732	Graduation	64813.0	81	293	0	124	179	97	52	1	7	2	10	5	0	0	Spain	46	3939	2	3	745	20	0	Not Engaged	2	Cluster 3
310	Master	61872.0	81	330	5	159	36	27	16	4	4	4	9	4	0	0	Canada	54	3959	2	3	573	21	0	Not Engaged	1	Cluster 2
6261	Graduation	58025.0	81	270	31	88	11	48	22	3	3	2	10	4	0	0	India	45	3976	2	3	470	18	0	Not Engaged	1	Cluster 2
6274	Master	83790.0	81	1076	16	417	42	48	16	1	8	10	6	3	0	0	Saudi Arabia	76	3987	2	2	1615	25	2	Moderately Engaged	2	Cluster 3
1655	Graduation	34350.0	81	16	3	15	2	1	11	1	1	0	3	7	0	0	Australia	45	4014	2	3	48	5	0	Not Engaged	0	Cluster 1
2740	PhD	33438.0	81	62	1	16	3	2	6	4	2	1	4	5	0	0	Spain	66	4041	1	3	90	11	0	Not Engaged	0	Cluster 1
4328	2n Cycle	21955.0	81	5	1	7	17	14	11	2	2	1	3	6	0	0	Spain	38	4056	2	3	55	8	0	Not Engaged	0	Cluster 1
17	PhD	60491.0	81	637	47	237	12	19	76	4	6	11	7	5	0	0	Spain	53	4057	2	3	1028	28	0	Not Engaged	1	Cluster 2
9153	PhD	59304.0	81	418	61	428	80	51	10	3	7	8	10	5	0	0	Spain	60	4096	2	3	1048	28	0	Not Engaged	2	Cluster 3
520	Graduation	34421.0	81	3	3	7	6	2	9	1	1	0	2	7	0	0	Spain	50	4124	2	3	30	4	0	Not Engaged	0	Cluster 1
8372	Graduation	34421.0	81	3	3	7	6	2	9	1	1	0	2	7	0	0	Saudi Arabia	50	4124	2	3	30	4	0	Not Engaged	0	Cluster 1
73	PhD	51411.0	81	14	0	3	0	0	1	1	0	0	3	5	0	0	India	71	4160	1	4	18	4	0	Not Engaged	0	Cluster 1
2002	Graduation	71964.0	81	587	51	932	180	34	86	1	5	6	5	3	0	0	Spain	66	4166	1	1	1870	17	0	Not Engaged	2	Cluster 3
6059	PhD	64504.0	81	986	36	168	16	0	108	7	11	3	4	7	1	0	Spain	71	4243	2	5	1314	25	0	Not Engaged	1	Cluster 2
11166	Graduation	49678.0	81	229	5	56	3	2	20	2	6	2	4	7	0	0	Spain	63	4273	2	3	315	14	0	Not Engaged	0	Cluster 1
6257	Master	60482.0	81	255	43	134	37	14	24	1	7	2	7	7	0	0	Saudi Arabia	48	4283	1	2	507	17	0	Not Engaged	1	Cluster 2
9224	PhD	55260.0	81	825	8	53	11	0	242	2	8	10	5	6	0	0	Saudi Arabia	52	4325	1	2	1139	25	0	Not Engaged	1	Cluster 2
8732	Master	67369.0	81	1298	0	70	37	14	42	4	7	4	10	4	1	0	Spain	55	4350	1	2	1461	25	2	Moderately Engaged	1	Cluster 2
955	Master	47175.0	81	167	2	44	6	2	19	7	4	2	4	8	1	0	Saudi Arabia	62	4370	2	4	240	17	1	Not Engaged	1	Cluster 2
4910	Graduation	68743.0	81	1132	134	384	175	134	115	1	11	5	13	7	0	0	USA	57	4429	1	1	2074	30	0	Not Engaged	2	Cluster 3
564	PhD	56937.0	81	746	8	125	11	8	8	7	8	6	9	6	1	0	Spain	43	4455	2	3	906	30	1	Not Engaged	1	Cluster 2
8931	Graduation	83033.0	82	812	99	431	237	149	33	1	11	4	10	5	0	0	Saudi Arabia	38	3803	2	3	1761	26	1	Not Engaged	2	Cluster 3
1998	Graduation	37697.0	82	34	6	21	11	4	8	1	2	1	3	6	0	0	India	48	3903	1	2	84	7	0	Not Engaged	0	Cluster 1
1250	Graduation	37697.0	82	34	6	21	11	4	8	1	2	1	3	6	0	0	Spain	48	3903	1	2	84	7	0	Not Engaged	0	Cluster 1
8397	Graduation	44689.0	82	18	0	5	0	0	11	2	1	1	2	7	0	0	Spain	73	3931	2	4	34	6	1	Not Engaged	0	Cluster 1
9672	2n Cycle	23162.0	82	8	3	9	19	4	22	3	1	1	3	6	0	0	Canada	54	3951	2	4	65	8	0	Not Engaged	0	Cluster 1
2125	Graduation	63033.0	82	194	61	480	225	112	30	1	3	4	8	2	0	0	USA	65	3987	1	1	1102	16	0	Not Engaged	2	Cluster 3
5975	PhD	40304.0	82	37	0	17	0	0	3	1	2	0	3	7	0	0	Canada	57	4033	1	2	57	6	0	Not Engaged	0	Cluster 1
983	Graduation	40059.0	82	110	29	92	28	10	145	1	6	2	3	8	0	0	USA	40	4035	2	3	414	12	1	Not Engaged	0	Cluster 1
9938	Graduation	80067.0	82	519	17	813	27	173	51	1	4	6	6	2	0	0	India	70	4044	2	2	1600	17	1	Not Engaged	2	Cluster 3
4385	PhD	36038.0	82	23	0	15	0	2	7	2	3	0	3	6	0	0	Spain	43	4155	1	2	47	8	0	Not Engaged	0	Cluster 1
803	Graduation	40521.0	82	12	0	5	0	0	4	1	0	1	2	5	0	0	Spain	56	4211	2	4	21	4	0	Not Engaged	0	Cluster 1
10675	PhD	66334.0	82	909	11	218	0	0	23	2	9	3	5	5	1	0	Spain	68	4213	2	3	1161	19	0	Not Engaged	1	Cluster 2
7004	Graduation	11012.0	82	24	3	26	7	1	23	3	3	1	2	9	0	0	India	40	4231	1	2	84	9	1	Not Engaged	0	Cluster 1
4432	Graduation	31615.0	82	2	3	20	6	11	9	2	2	0	3	7	0	0	Spain	48	4231	1	2	51	7	0	Not Engaged	0	Cluster 1
4475	PhD	69098.0	82	1315	22	780	145	0	178	1	7	8	9	5	0	0	Spain	75	4259	2	2	2440	25	0	Not Engaged	2	Cluster 3
10868	Graduation	70792.0	82	344	45	654	104	11	114	2	3	4	10	3	0	0	Spain	73	4269	1	1	1272	19	0	Not Engaged	2	Cluster 3
6742	Graduation	17688.0	82	2	2	1	3	1	2	1	1	0	2	8	0	1	Spain	45	4293	2	3	11	4	0	Not Engaged	0	Cluster 1
5692	Basic	25443.0	82	1	4	3	8	9	7	1	1	0	3	8	0	0	Saudi Arabia	35	4315	2	3	32	5	0	Not Engaged	0	Cluster 1
339	PhD	57091.0	82	462	0	24	6	0	4	2	9	2	5	7	1	0	Spain	52	4344	2	3	496	18	1	Not Engaged	1	Cluster 2
10398	2n Cycle	24336.0	82	1	6	2	8	2	12	1	1	0	2	7	0	0	Spain	43	4432	1	2	31	4	0	Not Engaged	0	Cluster 1
8017	2n Cycle	51111.0	83	22	0	19	6	5	3	2	2	0	3	6	0	0	Saudi Arabia	43	3771	2	4	55	7	0	Not Engaged	0	Cluster 1
3722	Graduation	44503.0	83	31	1	8	0	0	8	2	2	0	3	6	0	0	Spain	52	3835	1	3	48	7	0	Not Engaged	0	Cluster 1
7326	Master	56850.0	83	34	1	19	2	7	0	1	1	1	3	2	0	0	Canada	53	3859	2	3	63	6	0	Not Engaged	0	Cluster 1
2416	PhD	66582.0	83	789	25	420	16	38	0	1	2	8	9	1	0	0	Spain	55	3879	1	1	1288	20	0	Not Engaged	2	Cluster 3
1878	2n Cycle	23148.0	83	4	6	8	6	3	10	1	2	0	3	7	0	0	Spain	39	3892	2	2	37	6	0	Not Engaged	0	Cluster 1
5278	Graduation	82224.0	83	307	26	360	138	31	40	1	6	9	5	3	0	0	Germany	60	3916	2	2	902	21	1	Not Engaged	2	Cluster 3
5734	PhD	61917.0	83	46	4	36	2	2	1	1	2	0	4	5	0	0	Spain	50	3982	2	4	91	7	0	Not Engaged	0	Cluster 1
4370	Graduation	43482.0	83	18	1	32	6	3	28	3	2	0	4	6	0	0	India	58	3989	2	5	88	9	0	Not Engaged	0	Cluster 1
8405	Graduation	68274.0	83	135	25	51	23	25	46	2	4	2	5	3	0	0	Saudi Arabia	45	4033	1	3	305	13	0	Not Engaged	0	Cluster 1
7617	Graduation	42373.0	83	67	5	61	3	8	19	5	2	1	5	5	0	0	Spain	50	4079	1	3	163	13	0	Not Engaged	0	Cluster 1
6376	Graduation	57537.0	83	191	56	139	51	8	100	4	4	3	8	4	0	0	Australia	45	4145	1	2	545	19	0	Not Engaged	1	Cluster 2
2150	PhD	80995.0	83	860	28	409	73	56	56	1	8	9	4	4	0	0	Canada	66	4175	1	2	1482	22	0	Not Engaged	2	Cluster 3
7386	Graduation	30992.0	83	17	0	14	7	3	2	1	1	0	3	7	0	0	Canada	48	4194	1	2	43	5	0	Not Engaged	0	Cluster 1
3006	Graduation	30992.0	83	17	0	14	7	3	2	1	1	0	3	7	0	0	Canada	48	4194	1	2	43	5	0	Not Engaged	0	Cluster 1
11088	PhD	78642.0	83	1396	0	322	46	35	17	1	4	9	4	6	0	0	Spain	53	4195	2	3	1816	18	0	Not Engaged	2	Cluster 3
5185	Graduation	74268.0	83	199	66	315	97	174	41	1	4	3	5	2	0	0	Saudi Arabia	69	4261	2	2	892	13	0	Not Engaged	2	Cluster 3
3523	Graduation	75072.0	83	583	34	309	0	22	125	2	5	4	8	3	0	0	Spain	62	4283	2	3	1073	19	0	Not Engaged	1	Cluster 2
55	Graduation	56253.0	83	509	0	65	7	11	5	4	7	2	9	6	0	0	Spain	61	4330	2	3	597	22	0	Not Engaged	1	Cluster 2
3807	Graduation	59925.0	83	473	21	176	19	21	56	3	9	2	9	6	0	0	Spain	69	4337	2	3	766	23	0	Not Engaged	1	Cluster 2
2453	Graduation	62807.0	83	526	28	135	10	21	99	3	5	3	12	5	0	0	Spain	64	4428	2	3	819	23	0	Not Engaged	1	Cluster 2
7787	Graduation	62807.0	83	526	28	135	10	21	99	3	5	3	12	5	0	0	Canada	64	4428	2	3	819	23	0	Not Engaged	1	Cluster 2
2230	PhD	23626.0	84	27	2	14	0	0	0	3	3	1	3	5	0	0	Germany	54	3797	2	3	43	10	0	Not Engaged	0	Cluster 1
8146	Master	46106.0	84	30	0	8	2	0	14	1	1	1	2	6	0	0	Saudi Arabia	48	3810	2	4	54	5	0	Not Engaged	0	Cluster 1
988	Graduation	81168.0	84	410	0	592	147	22	22	1	6	4	7	3	0	0	Spain	59	3814	2	2	1193	18	1	Not Engaged	2	Cluster 3
4832	Graduation	27244.0	84	6	5	17	3	24	46	2	2	2	2	7	0	0	Spain	45	3875	2	3	101	8	0	Not Engaged	0	Cluster 1
3152	Graduation	26091.0	84	15	10	19	8	17	20	3	2	1	3	5	0	0	India	67	3885	2	4	89	9	0	Not Engaged	0	Cluster 1
11188	Graduation	26091.0	84	15	10	19	8	17	20	3	2	1	3	5	0	0	Spain	67	3885	2	4	89	9	0	Not Engaged	0	Cluster 1
361	Master	43142.0	84	5	1	7	2	1	4	1	1	0	2	7	0	0	Australia	55	3892	2	4	20	4	0	Not Engaged	0	Cluster 1
5939	Graduation	38232.0	84	43	5	28	7	6	33	4	3	1	3	5	0	0	Spain	53	3924	2	4	122	11	0	Not Engaged	0	Cluster 1
9349	Graduation	92533.0	84	693	21	118	110	147	42	1	6	5	11	2	0	0	Germany	39	3953	2	2	1131	23	2	Moderately Engaged	2	Cluster 3
819	Graduation	63285.0	84	508	124	249	50	38	134	1	6	5	13	3	0	0	Spain	79	3997	1	1	1103	25	0	Not Engaged	2	Cluster 3
10120	Graduation	38946.0	84	116	6	82	6	6	41	2	3	1	6	5	0	0	USA	69	4009	2	3	257	12	0	Not Engaged	0	Cluster 1
4541	Graduation	38946.0	84	116	6	82	6	6	41	2	3	1	6	5	0	0	Canada	69	4009	2	3	257	12	0	Not Engaged	0	Cluster 1
2456	PhD	40233.0	84	80	4	46	0	17	2	5	2	1	5	6	0	0	Saudi Arabia	49	4019	2	3	149	13	0	Not Engaged	0	Cluster 1
2516	2n Cycle	46831.0	84	22	2	10	6	4	34	2	1	2	2	4	0	0	Spain	55	4147	2	4	78	7	0	Not Engaged	0	Cluster 1
11013	Graduation	67605.0	84	336	28	282	184	54	54	1	2	8	6	1	0	0	Spain	37	4216	2	2	938	17	0	Not Engaged	2	Cluster 3
9988	Master	70379.0	84	553	25	142	65	67	8	3	6	3	13	4	0	0	Canada	48	4244	1	2	860	25	0	Not Engaged	1	Cluster 2
1627	2n Cycle	77297.0	84	408	61	109	48	122	41	1	5	7	9	4	0	0	Spain	67	4280	1	1	789	22	1	Not Engaged	2	Cluster 3
1490	Graduation	55759.0	84	675	0	85	10	7	77	5	10	3	8	8	0	0	Canada	62	4339	2	3	854	26	0	Not Engaged	1	Cluster 2
6710	Master	58217.0	84	68	1	13	3	5	13	1	2	0	4	6	0	0	Spain	73	4350	1	4	103	7	0	Not Engaged	0	Cluster 1
7375	Graduation	51369.0	84	297	7	79	0	11	182	2	8	2	4	8	0	0	Saudi Arabia	48	4373	2	3	576	16	0	Not Engaged	1	Cluster 2
10144	Graduation	51369.0	84	297	7	79	0	11	182	2	8	2	4	8	0	0	Saudi Arabia	48	4373	2	3	576	16	0	Not Engaged	1	Cluster 2
3138	Graduation	91249.0	84	1324	27	119	71	108	27	0	7	9	6	4	1	0	Spain	68	4378	1	1	1676	22	4	Highly Engaged	2	Cluster 3
1440	2n Cycle	52513.0	84	367	17	241	104	188	232	2	9	5	9	7	0	0	Spain	46	4424	2	2	1149	25	0	Not Engaged	2	Cluster 3
4200	Master	44159.0	85	167	2	62	24	13	7	4	4	1	6	5	0	0	Saudi Arabia	54	3773	2	3	275	15	0	Not Engaged	0	Cluster 1
4998	Graduation	76081.0	85	292	30	415	63	33	200	1	4	5	4	2	0	0	Spain	62	3798	2	2	1033	14	1	Not Engaged	2	Cluster 3
7321	Graduation	76081.0	85	292	30	415	63	33	200	1	4	5	4	2	0	0	India	62	3798	2	2	1033	14	1	Not Engaged	2	Cluster 3
8663	Graduation	39996.0	85	11	0	3	0	0	1	1	1	0	2	6	0	0	Australia	50	3799	1	3	15	4	0	Not Engaged	0	Cluster 1
1958	PhD	55012.0	85	582	0	65	0	0	13	6	8	2	9	5	0	0	Spain	51	3861	2	3	660	25	0	Not Engaged	1	Cluster 2
6963	Graduation	77457.0	85	675	11	400	15	45	11	1	2	5	10	1	0	0	Saudi Arabia	77	3877	1	1	1157	18	1	Not Engaged	2	Cluster 3
1065	Graduation	80695.0	85	557	129	984	193	37	18	1	5	8	5	2	0	0	USA	61	3943	1	1	1918	19	0	Not Engaged	2	Cluster 3
2712	Graduation	71866.0	85	184	178	178	103	39	33	1	6	3	10	3	0	0	Australia	68	3947	2	3	715	20	0	Not Engaged	2	Cluster 3
